"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.","PRESIDENTE DEL DIRECTORIO",2005-05-12,2006-03-09,"PROFUTURO AFP",DIRECTOR,2010-03-19,2011-03-31,"4 años, 0 meses, 10 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.","PRESIDENTE DEL DIRECTORIO",2005-05-12,2006-03-09,"PROFUTURO AFP",DIRECTOR,2009-03-27,2010-03-19,"3 años, 0 meses, 18 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.","PRESIDENTE DEL DIRECTORIO",2005-05-12,2006-03-09,"PROFUTURO AFP",DIRECTOR,2008-06-19,2009-03-27,"2 años, 3 meses, 10 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2007-03-30,2008-03-31,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"7 años, 11 meses, 27 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2007-03-30,2008-03-31,"PROFUTURO AFP",DIRECTOR,2015-03-24,2016-03-29,"6 años, 11 meses, 21 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2007-03-30,2008-03-31,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"5 años, 11 meses, 22 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2007-03-30,2008-03-31,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"4 años, 11 meses, 23 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2007-03-30,2008-03-31,"PROFUTURO AFP",DIRECTOR,2012-03-29,2013-03-26,"3 años, 11 meses, 27 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2007-03-30,2008-03-31,"PROFUTURO AFP",DIRECTOR,2011-03-31,2012-03-29,"3 años, 0 meses, 0 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2007-03-30,2008-03-31,"PROFUTURO AFP",DIRECTOR,2010-03-19,2011-03-31,"1 años, 11 meses, 16 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2007-03-30,2008-03-31,"PROFUTURO AFP",DIRECTOR,2009-03-27,2010-03-19,"0 años, 11 meses, 24 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2007-03-30,2008-03-31,"PROFUTURO AFP",DIRECTOR,2008-06-19,2009-03-27,"0 años, 2 meses, 19 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-03-31,2008-08-19,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"7 años, 7 meses, 10 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-03-31,2008-08-19,"PROFUTURO AFP",DIRECTOR,2015-03-24,2016-03-29,"6 años, 7 meses, 5 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-03-31,2008-08-19,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"5 años, 7 meses, 6 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-03-31,2008-08-19,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"4 años, 7 meses, 7 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-03-31,2008-08-19,"PROFUTURO AFP",DIRECTOR,2012-03-29,2013-03-26,"3 años, 7 meses, 10 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-03-31,2008-08-19,"PROFUTURO AFP",DIRECTOR,2011-03-31,2012-03-29,"2 años, 7 meses, 12 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-03-31,2008-08-19,"PROFUTURO AFP",DIRECTOR,2010-03-19,2011-03-31,"1 años, 7 meses, 0 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-03-31,2008-08-19,"PROFUTURO AFP",DIRECTOR,2009-03-27,2010-03-19,"0 años, 7 meses, 8 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-08-19,2009-03-26,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"7 años, 0 meses, 3 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-08-19,2009-03-26,"PROFUTURO AFP",DIRECTOR,2015-03-24,2016-03-29,"5 años, 11 meses, 26 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-08-19,2009-03-26,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"4 años, 11 meses, 27 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-08-19,2009-03-26,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"4 años, 0 meses, 0 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-08-19,2009-03-26,"PROFUTURO AFP",DIRECTOR,2012-03-29,2013-03-26,"3 años, 0 meses, 3 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-08-19,2009-03-26,"PROFUTURO AFP",DIRECTOR,2011-03-31,2012-03-29,"2 años, 0 meses, 5 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-08-19,2009-03-26,"PROFUTURO AFP",DIRECTOR,2010-03-19,2011-03-31,"0 años, 11 meses, 21 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2008-08-19,2009-03-26,"PROFUTURO AFP",DIRECTOR,2009-03-27,2010-03-19,"0 años, 0 meses, 1 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2009-03-26,2010-03-17,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"6 años, 0 meses, 12 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2009-03-26,2010-03-17,"PROFUTURO AFP",DIRECTOR,2015-03-24,2016-03-29,"5 años, 0 meses, 7 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2009-03-26,2010-03-17,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"4 años, 0 meses, 8 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2009-03-26,2010-03-17,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"3 años, 0 meses, 9 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2009-03-26,2010-03-17,"PROFUTURO AFP",DIRECTOR,2012-03-29,2013-03-26,"2 años, 0 meses, 12 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2009-03-26,2010-03-17,"PROFUTURO AFP",DIRECTOR,2011-03-31,2012-03-29,"1 años, 0 meses, 14 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2009-03-26,2010-03-17,"PROFUTURO AFP",DIRECTOR,2010-03-19,2011-03-31,"0 años, 0 meses, 2 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2010-03-17,2011-03-31,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"4 años, 11 meses, 27 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2010-03-17,2011-03-31,"PROFUTURO AFP",DIRECTOR,2015-03-24,2016-03-29,"3 años, 11 meses, 21 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2010-03-17,2011-03-31,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"2 años, 11 meses, 22 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2010-03-17,2011-03-31,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"1 años, 11 meses, 23 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2010-03-17,2011-03-31,"PROFUTURO AFP",DIRECTOR,2012-03-29,2013-03-26,"0 años, 11 meses, 27 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2010-03-17,2011-03-31,"PROFUTURO AFP",DIRECTOR,2011-03-31,2012-03-29,"0 años, 0 meses, 0 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2011-03-31,2012-03-28,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"4 años, 0 meses, 1 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2011-03-31,2012-03-28,"PROFUTURO AFP",DIRECTOR,2015-03-24,2016-03-29,"2 años, 11 meses, 24 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2011-03-31,2012-03-28,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"1 años, 11 meses, 25 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2011-03-31,2012-03-28,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"0 años, 11 meses, 26 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2011-03-31,2012-03-28,"PROFUTURO AFP",DIRECTOR,2012-03-29,2013-03-26,"0 años, 0 meses, 1 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2012-03-28,2013-03-26,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"3 años, 0 meses, 3 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2012-03-28,2013-03-26,"PROFUTURO AFP",DIRECTOR,2015-03-24,2016-03-29,"1 años, 11 meses, 26 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2012-03-28,2013-03-26,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"0 años, 11 meses, 27 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2012-03-28,2013-03-26,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"0 años, 0 meses, 0 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2013-03-26,2014-03-25,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"2 años, 0 meses, 4 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2013-03-26,2014-03-25,"PROFUTURO AFP",DIRECTOR,2015-03-24,2016-03-29,"0 años, 11 meses, 27 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2013-03-26,2014-03-25,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"0 años, 0 meses, 0 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2014-03-25,2015-03-24,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"1 años, 0 meses, 5 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2014-03-25,2015-03-24,"PROFUTURO AFP",DIRECTOR,2015-03-24,2016-03-29,"0 años, 0 meses, 0 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","SCOTIABANK PERU S.A.A.",DIRECTOR,2015-03-24,2016-03-28,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"0 años, 0 meses, 1 días."
"UCCELLI LABARTHE MIGUEL","SCOTIABANK PERU S.A.A.",DIRECTOR,2015-03-24,2016-03-28,"PROFUTURO AFP",DIRECTOR,2017-03-27,"A la actualidad","0 años, 11 meses, 27 días."
"UCCELLI LABARTHE MIGUEL","SCOTIABANK PERU S.A.A.",DIRECTOR,2015-03-24,2016-03-28,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2016-03-29,2017-03-27,"0 años, 0 meses, 1 días."
"UCCELLI LABARTHE MIGUEL","SCOTIABANK PERU S.A.A.",DIRECTOR,2016-03-28,2016-03-28,"PROFUTURO AFP",DIRECTOR,2017-03-27,"A la actualidad","0 años, 11 meses, 27 días."
"UCCELLI LABARTHE MIGUEL","SCOTIABANK PERU S.A.A.",DIRECTOR,2016-03-28,2016-03-28,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2016-03-29,2017-03-27,"0 años, 0 meses, 1 días."
"UCCELLI LABARTHE MIGUEL","SCOTIABANK PERU S.A.A.","VICEPRESIDENTE DEL DIRECTORIO",2016-03-28,2017-03-23,"PROFUTURO AFP",DIRECTOR,2017-03-27,"A la actualidad","0 años, 0 meses, 4 días."
"UCCELLI LABARTHE MIGUEL","SCOTIABANK PERU S.A.A.",DIRECTOR,2017-03-23,2017-03-23,"PROFUTURO AFP",DIRECTOR,2017-03-27,"A la actualidad","0 años, 0 meses, 4 días."
"BARRIOS BULLER FERNANDO JAVIER","SCOTIABANK PERU S.A.A.","GTE. COMERCIALIZACION  Y VTAS.",2004-09-29,2007-02-28,"PROFUTURO AFP","GERENTE COMERCIAL",2013-04-01,2015-09-15,"6 años, 1 meses, 4 días."
"CALDA GIURATO RAFAEL MARIO","SCOTIABANK PERU S.A.A.","VICEP. TARJ. CRED. Y DEB.",2006-05-24,2009-09-24,"PROFUTURO AFP",DIRECTOR,2012-03-29,2012-08-06,"2 años, 6 meses, 5 días."
"CALDA GIURATO RAFAEL MARIO","SCOTIABANK PERU S.A.A.","VICEP. TARJ. CRED. Y DEB.",2006-05-24,2009-09-24,"PROFUTURO AFP",DIRECTOR,2011-03-31,2012-03-29,"1 años, 6 meses, 7 días."
"CALDA GIURATO RAFAEL MARIO","SCOTIABANK PERU S.A.A.","VICEP. TARJ. CRED. Y DEB.",2006-05-24,2009-09-24,"PROFUTURO AFP",DIRECTOR,2010-03-19,2011-03-31,"0 años, 5 meses, 23 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIABANK PERU S.A.A.","GERENTE PRINCIPAL",2001-12-06,2006-05-24,"PROFUTURO AFP",DIRECTOR,2015-03-24,2015-07-06,"8 años, 10 meses, 0 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIABANK PERU S.A.A.","GERENTE PRINCIPAL",2001-12-06,2006-05-24,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"7 años, 10 meses, 1 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIABANK PERU S.A.A.","GERENTE PRINCIPAL",2001-12-06,2006-05-24,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"6 años, 10 meses, 2 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIABANK PERU S.A.A.","GERENTE PRINCIPAL",2001-12-06,2006-05-24,"PROFUTURO AFP",DIRECTOR,2012-03-29,2013-03-26,"5 años, 10 meses, 5 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIABANK PERU S.A.A.","GERENTE PRINCIPAL",2001-12-06,2006-05-24,"PROFUTURO AFP",DIRECTOR,2011-03-31,2012-03-29,"4 años, 10 meses, 7 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIABANK PERU S.A.A.","GERENTE PRINCIPAL",2001-12-06,2006-05-24,"PROFUTURO AFP",DIRECTOR,2010-03-19,2011-03-31,"3 años, 9 meses, 23 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIABANK PERU S.A.A.","GERENTE PRINCIPAL",2001-12-06,2006-05-24,"AFP HORIZONTE S.A.",DIRECTOR,2013-04-23,"A la actualidad","6 años, 10 meses, 30 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIABANK PERU S.A.A.","VICEP. OPERACIONES Y ADMINIST.",2006-05-24,2011-04-27,"PROFUTURO AFP",DIRECTOR,2015-03-24,2015-07-06,"3 años, 10 meses, 25 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIABANK PERU S.A.A.","VICEP. OPERACIONES Y ADMINIST.",2006-05-24,2011-04-27,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"2 años, 10 meses, 26 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIABANK PERU S.A.A.","VICEP. OPERACIONES Y ADMINIST.",2006-05-24,2011-04-27,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"1 años, 10 meses, 27 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIABANK PERU S.A.A.","VICEP. OPERACIONES Y ADMINIST.",2006-05-24,2011-04-27,"PROFUTURO AFP",DIRECTOR,2012-03-29,2013-03-26,"0 años, 11 meses, 2 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIABANK PERU S.A.A.","VICEP. OPERACIONES Y ADMINIST.",2006-05-24,2011-04-27,"AFP HORIZONTE S.A.",DIRECTOR,2013-04-23,"A la actualidad","1 años, 11 meses, 27 días."
"COATE - MICHAEL","SCOTIABANK PERU S.A.A.","VICEP. AUDITORIA SEG. E INVEST",2006-05-24,2009-02-11,"PROFUTURO AFP","DIRECTOR ALTERNO",2010-03-19,2011-03-31,"1 años, 1 meses, 8 días."
"COATE - MICHAEL","SCOTIABANK PERU S.A.A.","VICEP. AUDITORIA SEG. E INVEST",2006-05-24,2009-02-11,"PROFUTURO AFP","DIRECTOR ALTERNO",2009-03-27,2010-03-19,"0 años, 1 meses, 16 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","GERENTE DIVISION COMERCIAL",2002-08-29,2004-06-24,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2014-03-25,2015-03-24,"9 años, 9 meses, 1 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","GERENTE DIVISION COMERCIAL",2002-08-29,2004-06-24,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"8 años, 9 meses, 2 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","GERENTE DIVISION COMERCIAL",2002-08-29,2004-06-24,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2012-03-29,2013-03-26,"7 años, 9 meses, 5 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","GERENTE DIVISION COMERCIAL",2002-08-29,2004-06-24,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2011-03-31,2012-03-29,"6 años, 9 meses, 7 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","GERENTE DIVISION COMERCIAL",2002-08-29,2004-06-24,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2010-03-19,2011-03-31,"5 años, 8 meses, 23 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","GERENTE DIVISION COMERCIAL",2002-08-29,2004-06-24,"PROFUTURO AFP",DIRECTOR,2009-03-27,2010-03-19,"4 años, 9 meses, 3 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","GERENTE DIVISION COMERCIAL",2002-08-29,2004-06-24,"PROFUTURO AFP",DIRECTOR,2008-06-19,2009-03-27,"3 años, 11 meses, 26 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","VICEP. SENIOR BANCA RETAIL",2002-10-11,2009-09-24,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2014-03-25,2015-03-24,"4 años, 6 meses, 1 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","VICEP. SENIOR BANCA RETAIL",2002-10-11,2009-09-24,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"3 años, 6 meses, 2 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","VICEP. SENIOR BANCA RETAIL",2002-10-11,2009-09-24,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2012-03-29,2013-03-26,"2 años, 6 meses, 5 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","VICEP. SENIOR BANCA RETAIL",2002-10-11,2009-09-24,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2011-03-31,2012-03-29,"1 años, 6 meses, 7 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","VICEP. SENIOR BANCA RETAIL",2002-10-11,2009-09-24,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2010-03-19,2011-03-31,"0 años, 5 meses, 23 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","RESPONSABLE BANCA RETAIL",2006-05-24,2007-02-28,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2014-03-25,2015-03-24,"7 años, 0 meses, 25 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","RESPONSABLE BANCA RETAIL",2006-05-24,2007-02-28,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"6 años, 0 meses, 26 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","RESPONSABLE BANCA RETAIL",2006-05-24,2007-02-28,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2012-03-29,2013-03-26,"5 años, 1 meses, 1 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","RESPONSABLE BANCA RETAIL",2006-05-24,2007-02-28,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2011-03-31,2012-03-29,"4 años, 1 meses, 3 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","RESPONSABLE BANCA RETAIL",2006-05-24,2007-02-28,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2010-03-19,2011-03-31,"3 años, 0 meses, 19 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","RESPONSABLE BANCA RETAIL",2006-05-24,2007-02-28,"PROFUTURO AFP",DIRECTOR,2009-03-27,2010-03-19,"2 años, 0 meses, 27 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","RESPONSABLE BANCA RETAIL",2006-05-24,2007-02-28,"PROFUTURO AFP",DIRECTOR,2008-06-19,2009-03-27,"1 años, 3 meses, 22 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","VICEP.SENIOR BCA CORP MERC CAP",2009-09-24,2011-06-23,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2014-03-25,2015-03-24,"2 años, 9 meses, 2 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","VICEP.SENIOR BCA CORP MERC CAP",2009-09-24,2011-06-23,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"1 años, 9 meses, 3 días."
"DE LA FELD  HUBERT","SCOTIABANK PERU S.A.A.","VICEP.SENIOR BCA CORP MERC CAP",2009-09-24,2011-06-23,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2012-03-29,2013-03-26,"0 años, 9 meses, 6 días."
"PARRA ERKEL LUIS","SCOTIABANK PERU S.A.A.","VICEP. FINANZAS",2006-05-24,2009-02-11,"PROFUTURO AFP","DIRECTOR ALTERNO",2009-03-27,2009-03-27,"0 años, 1 meses, 16 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","SCOTIABANK PERU S.A.A.","REPRESENTANTE BURSATIL",2003-02-21,2005-11-30,"PROFUTURO AFP",DIRECTOR,2015-03-24,2016-03-29,"9 años, 3 meses, 22 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","SCOTIABANK PERU S.A.A.","REPRESENTANTE BURSATIL",2003-02-21,2005-11-30,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"8 años, 3 meses, 23 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","SCOTIABANK PERU S.A.A.","REPRESENTANTE BURSATIL",2003-02-21,2005-11-30,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"7 años, 3 meses, 24 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","SCOTIABANK PERU S.A.A.","REPRESENTANTE BURSATIL",2003-02-21,2005-11-30,"PROFUTURO AFP",DIRECTOR,2012-03-29,2013-03-26,"6 años, 3 meses, 28 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","SCOTIABANK PERU S.A.A.","REPRESENTANTE BURSATIL",2003-02-21,2005-11-30,"PROFUTURO AFP",DIRECTOR,2011-03-31,2012-03-29,"5 años, 4 meses, 1 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","SCOTIABANK PERU S.A.A.","REPRESENTANTE BURSATIL",2003-02-21,2005-11-30,"PROFUTURO AFP","DIRECTOR ALTERNO",2010-03-19,2011-03-31,"4 años, 3 meses, 17 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","SCOTIABANK PERU S.A.A.","REPRESENTANTE BURSATIL",2003-02-21,2005-11-30,"PROFUTURO AFP","DIRECTOR ALTERNO",2009-03-27,2010-03-19,"3 años, 3 meses, 25 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","SCOTIABANK PERU S.A.A.","REPRESENTANTE BURSATIL",2003-02-21,2005-11-30,"PROFUTURO AFP","DIRECTOR ALTERNO",2008-06-27,2009-03-27,"2 años, 6 meses, 28 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","SCOTIABANK PERU S.A.A.","REPRESENTANTE BURSATIL",2003-02-21,2005-11-30,"PROFUTURO AFP","DIRECTOR SUPLENTE",2008-06-19,2008-06-27,"2 años, 6 meses, 20 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","SCOTIABANK PERU S.A.A.","REPRESENTANTE BURSATIL",2003-02-21,2005-11-30,"AFP HORIZONTE S.A.","DIRECTOR SUPLENTE",2013-04-23,"A la actualidad","7 años, 4 meses, 24 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","SCOTIABANK PERU S.A.A.","VICEP. ASES. LEGAL Y SEC. GRAL",2003-03-21,2012-08-02,"PROFUTURO AFP",DIRECTOR,2015-03-24,2016-03-29,"2 años, 7 meses, 22 días."
