companyId,functionaryId,position,beginDate,endDate,typePosition
96,3021,MIEMBRO ALTERNO COMITE EJEC.,2005-12-19,2007-02-23,DIRECTORIO
96,3022,DIRCETOR ALTERNO,2002-10-04,2005-12-19,DIRECTORIO
96,1171,DIRECTOR TITULAR,2002-10-04,2005-12-19,DIRECTORIO
96,1171,MIEMBRO COMITE EJECUTIVO,2005-12-19,2008-03-25,DIRECTORIO
96,1171,MIEMBRO COMITE EJECUTIVO,2008-03-25,,DIRECTORIO
96,3023,PRESIDENTE DEL COMITE EJECUTIV,2007-09-07,2008-03-25,DIRECTORIO
96,3023,PRESIDENTE DE COMITE EJECUTIVO,2008-03-25,,DIRECTORIO
96,3024,DIRECTOR ALTERNO,2002-10-04,2005-12-19,DIRECTORIO
96,3025,MIEMBRO ALTERNO RICHARD O BRIE,2007-09-07,2008-03-25,DIRECTORIO
96,3025,MIEMBRO ALTERNO COMITE EJECUT.,2008-03-25,,DIRECTORIO
96,3026,DIRECTOR ALTERNO,2002-10-04,2005-12-19,DIRECTORIO
96,3026,MIEMBRO COMITE EJECUTIVO,2005-12-19,2008-03-25,DIRECTORIO
96,3026,MIEMBRO COMITE EJECUTIVO,2008-03-25,,DIRECTORIO
96,3027,DIRECTOR ALTERNO,2002-10-04,2005-12-19,DIRECTORIO
96,3028,MIEMBRO ALTERNO COMITE EJEC.,2005-12-19,2008-03-25,DIRECTORIO
96,3028,MIEMBRO ALTERNO COMITE EJECUT.,2008-03-25,,DIRECTORIO
96,3029,MIEMBRO ALTERNO COMITE EJEC.,2005-12-19,2008-03-25,DIRECTORIO
96,3029,MIEMBRO ALTERNO COMITE EJECUT.,2008-03-25,,DIRECTORIO
96,3030,DIRECTOR TITULAR,2002-10-04,2005-12-19,DIRECTORIO
96,3030,PRESIDENTE COMITE EJECUTIVO,2005-12-19,2007-09-07,DIRECTORIO
96,3031,GERENTE GENERAL,2006-08-03,,GERENTE GENERAL
96,3032,GTE. PREV PERDIDAS Y SEGUR,2005-12-19,,PLANA GERENCIAL
96,3033,GERENTE OPERACIONES,2005-12-19,,PLANA GERENCIAL
96,3034,GTE. ASUNTOS CORP Y GUB,2005-12-19,,PLANA GERENCIAL
96,3035,REPRESENTANTE BURSATIL,2006-07-26,2006-07-26,PLANA GERENCIAL
96,3036,DIRECTOR DE ADMINISTRACION,2005-12-19,,PLANA GERENCIAL
96,3037,REPRESENTANTE BURSATIL,2006-07-26,2006-07-26,PLANA GERENCIAL
96,3038,GERENTE DE PROYECTOS,2005-12-19,,PLANA GERENCIAL
96,3039,GERENTE MINAS CONGA,2005-12-19,2006-08-03,PLANA GERENCIAL
96,3040,GERENTE FINANCIERO,2005-12-19,,PLANA GERENCIAL
96,3026,GERENTE,2002-10-04,2005-12-19,PLANA GERENCIAL
96,3026,VICEPRESID OPERAC EN SUDAM,2005-12-19,,PLANA GERENCIAL
96,3041,GTE GRAL EN REP NEWMONT PERU,2005-12-19,2006-07-26,PLANA GERENCIAL
96,3042,GTE. GEOLOGIA Y EXPLORACIONES,2005-12-19,,PLANA GERENCIAL
96,3043,GTE. LEGAL Y DIRECT ASUNT EXT,2005-12-19,,PLANA GERENCIAL
96,3044,DIRECTOR ASUNTOS AMB NEWMONT,2005-12-19,,PLANA GERENCIAL
96,3033,,2006-08-03,,REPRESENTANTE LEGAL
96,3026,,2006-08-03,,REPRESENTANTE LEGAL
96,3043,,2006-08-03,,REPRESENTANTE LEGAL
97,745,DIRECTOR SUPLENTE,2017-03-29,,DIRECTORIO
97,110,DIRECTOR,2012-09-13,2014-03-31,DIRECTORIO
97,110,DIRECTOR,2014-03-31,2015-03-26,DIRECTORIO
97,110,DIRECTOR,2015-03-26,2016-03-30,DIRECTORIO
97,110,DIRECTOR,2016-03-30,2017-03-29,DIRECTORIO
97,110,DIRECTOR,2017-03-29,,DIRECTORIO
97,746,DIRECTOR SUPLENTE,2015-03-26,2016-03-30,DIRECTORIO
97,746,DIRECTOR,2016-03-30,2017-03-29,DIRECTORIO
97,746,DIRECTOR,2017-03-29,,DIRECTORIO
97,748,VICEPRESIDENTE DEL DIRECTORIO,2009-03-25,2011-03-31,DIRECTORIO
97,748,VICEPRESIDENTE DEL DIRECTORIO,2010-03-25,2011-03-24,DIRECTORIO
97,748,VICEPRESIDENTE DEL DIRECTORIO,2011-03-24,2012-03-21,DIRECTORIO
97,748,VICEPRESIDENTE DEL DIRECTORIO,2012-03-21,2013-05-16,DIRECTORIO
97,748,PRESIDENTE DEL DIRECTORIO,2013-03-22,2013-05-16,DIRECTORIO
97,749,PRESIDENTE DEL DIRECTORIO,2009-03-25,2011-03-31,DIRECTORIO
97,749,PRESIDENTE DEL DIRECTORIO,2010-03-25,2011-03-24,DIRECTORIO
97,749,PRESIDENTE DEL DIRECTORIO,2011-03-24,2012-03-21,DIRECTORIO
97,749,PRESIDENTE DEL DIRECTORIO,2012-03-21,2013-03-21,DIRECTORIO
97,3045,DIRECTORA,2004-12-10,2009-03-25,DIRECTORIO
97,3045,DIRECTOR,2009-03-25,2011-03-31,DIRECTORIO
97,3045,DIRECTOR,2010-03-25,2011-03-24,DIRECTORIO
97,3045,DIRECTOR,2011-03-24,2012-03-21,DIRECTORIO
97,3045,DIRECTOR,2012-03-21,2014-03-31,DIRECTORIO
97,3045,DIRECTOR,2014-03-31,2015-03-26,DIRECTORIO
97,3045,DIRECTOR,2015-03-26,2016-03-30,DIRECTORIO
97,3045,DIRECTOR,2016-03-30,2017-03-29,DIRECTORIO
97,3045,DIRECTOR,2017-03-29,,DIRECTORIO
97,750,DIRECTOR,2001-03-30,2009-03-25,DIRECTORIO
97,750,DIRECTOR,2009-03-25,2010-03-25,DIRECTORIO
97,750,DIRECTOR,2010-03-25,2011-03-24,DIRECTORIO
97,750,DIRECTOR,2011-03-24,2012-03-21,DIRECTORIO
97,750,DIRECTOR,2012-03-21,2013-05-22,DIRECTORIO
97,750,VICEPRESIDENTE DEL DIRECTORIO,2013-03-22,2013-05-22,DIRECTORIO
97,750,PRESIDENTE DEL DIRECTORIO,2013-05-22,2014-03-31,DIRECTORIO
97,750,PRESIDENTE DEL DIRECTORIO,2014-03-31,2015-03-26,DIRECTORIO
97,750,PRESIDENTE DEL DIRECTORIO,2015-03-26,2016-03-30,DIRECTORIO
97,750,PRESIDENTE DEL DIRECTORIO,2016-03-30,2017-03-29,DIRECTORIO
97,750,PRESIDENTE DEL DIRECTORIO,2017-03-29,,DIRECTORIO
97,751,DIRECTOR,2001-03-30,2009-03-25,DIRECTORIO
97,751,DIRECTOR,2009-03-25,2010-03-25,DIRECTORIO
97,751,DIRECTOR,2010-03-25,2011-03-24,DIRECTORIO
97,751,DIRECTOR,2011-03-24,2012-03-21,DIRECTORIO
97,751,DIRECTOR,2012-03-21,2014-03-31,DIRECTORIO
97,751,DIRECTOR,2014-03-31,2015-03-26,DIRECTORIO
97,751,DIRECTOR,2015-03-26,2016-03-30,DIRECTORIO
97,751,DIRECTOR,2016-03-30,2017-03-29,DIRECTORIO
97,751,DIRECTOR,2017-03-29,,DIRECTORIO
97,752,DIRECTOR,2001-03-30,2009-03-25,DIRECTORIO
97,752,DIRECTOR,2009-03-25,2010-03-25,DIRECTORIO
97,752,DIRECTOR,2010-03-25,2011-03-24,DIRECTORIO
97,752,DIRECTOR,2011-03-24,2012-03-21,DIRECTORIO
97,752,DIRECTOR,2012-03-21,2014-03-31,DIRECTORIO
97,752,DIRECTOR,2014-03-31,2015-03-26,DIRECTORIO
97,752,DIRECTOR,2015-03-26,2016-03-30,DIRECTORIO
97,752,DIRECTOR,2016-03-30,2017-03-29,DIRECTORIO
97,752,DIRECTOR,2017-03-29,,DIRECTORIO
97,759,DIRECTOR,2001-03-30,2009-03-25,DIRECTORIO
97,759,DIRECTOR,2009-03-25,2010-03-25,DIRECTORIO
97,759,DIRECTOR,2010-03-25,2011-03-24,DIRECTORIO
97,759,DIRECTOR,2011-03-24,2012-03-21,DIRECTORIO
97,759,DIRECTOR,2012-03-21,2013-05-22,DIRECTORIO
97,759,VICEPRESIDENTE DEL DIRECTORIO,2013-05-22,2014-03-31,DIRECTORIO
97,759,VICEPRESIDENTE DEL DIRECTORIO,2014-03-31,2015-03-26,DIRECTORIO
97,759,VICEPRESIDENTE DEL DIRECTORIO,2015-03-26,2016-03-30,DIRECTORIO
97,759,VICEPRESIDENTE DEL DIRECTORIO,2016-03-30,2017-03-29,DIRECTORIO
97,759,VICEPRESIDENTE DEL DIRECTORIO,2017-03-29,,DIRECTORIO
97,778,DIRECTOR SUPLENTE,2015-03-26,2016-03-30,DIRECTORIO
97,778,DIRECTOR SUPLENTE,2016-03-30,2017-03-29,DIRECTORIO
97,778,DIRECTOR SUPLENTE,2017-03-29,,DIRECTORIO
97,3046,GERENTE GENERAL,2013-03-18,,GERENTE GENERAL
97,3047,GERENTE GENERAL,2010-10-01,2013-01-10,GERENTE GENERAL
97,3048,GTE DE LOGISTICA,2011-10-03,2014-12-31,PLANA GERENCIAL
97,3049,REP. BURSATIL ALTERNO,2003-02-24,2003-02-24,PLANA GERENCIAL
97,3050,GTE CORP LEGAL,2013-09-26,,PLANA GERENCIAL
97,3051,GTE CORP CADENA ABASTECIMIENTO,2014-03-10,2015-11-13,PLANA GERENCIAL
97,3051,GTE DIRECTOR DE LOGIST Y TECNO,2015-11-13,,PLANA GERENCIAL
97,3052,GTE ABASTEC Y CONTRATOS,2014-04-08,,PLANA GERENCIAL
97,3053,GTE MEDIOAMBIENTE Y PERMISOS,2013-06-03,2013-09-25,PLANA GERENCIAL
97,3053,GTE CORP MEDIO AMBIEN Y PERMIS,2013-09-26,,PLANA GERENCIAL
97,3054,GTE DE OPERACIONES CORPORATIVO,2012-12-03,2013-09-25,PLANA GERENCIAL
97,3054,GTE DIRECTOR DE OPERACIONES,2013-09-26,,PLANA GERENCIAL
97,3055,GTE CONTROL DE PROYECTOS,2014-06-03,,PLANA GERENCIAL
97,1267,GERENTE UNIDAD SAN RAFAEL,2013-08-19,2014-09-30,PLANA GERENCIAL
97,3056,GTE COSTOS Y PRESUPUESTOS,2014-08-01,2014-12-31,PLANA GERENCIAL
97,3056,GTE CORPORATIVO DE FINANZAS,2015-01-01,,PLANA GERENCIAL
97,750,DIRECTOR EJECUTIVO,2007-04-23,2014-06-12,PLANA GERENCIAL
97,3057,GTE RESP SOC OPERACIONES,2013-11-04,,PLANA GERENCIAL
97,3058,GTE DE FINANZAS,2013-09-16,2013-09-25,PLANA GERENCIAL
97,3058,GTE CORP DE FINANZAS,2013-09-26,2014-12-31,PLANA GERENCIAL
97,3058,GTE DIRECTOR ADM Y FINANZAS,2015-01-01,,PLANA GERENCIAL
97,3059,GERENTE RRHH,2005-03-11,2011-10-19,PLANA GERENCIAL
97,3059,GTE GESTION Y DESARROLLO HUMAN,2011-10-20,2013-02-28,PLANA GERENCIAL
97,3060,GTE SERVICIOS TECNICOS,2014-03-04,,PLANA GERENCIAL
97,3061,GTE RECURSOS HUMANOS,2011-10-19,2013-09-25,PLANA GERENCIAL
97,3061,GTE DIRECTOR RR HH,2013-09-26,2014-09-30,PLANA GERENCIAL
97,3062,GTE. DIRECTOR DE RR HH,2014-10-01,,PLANA GERENCIAL
97,3063,GTE DESARROLLO NEGOCIOS,2013-01-11,2013-09-25,PLANA GERENCIAL
97,3063,GTE DIRECTOR DES NUEVOS NEGOC,2013-09-26,2015-11-13,PLANA GERENCIAL
97,3064,GERENTE DE SISTEMAS,2000-01-05,2015-03-12,PLANA GERENCIAL
97,3065,GERENTE DE METALURGIA,2004-07-02,2010-04-14,PLANA GERENCIAL
97,3066,GTE ORGANIZ Y GESTION INTERNA,2005-02-24,2013-09-16,PLANA GERENCIAL
97,3067,GTE DIRECTOR DE PROYECTOS,2014-05-05,2015-03-24,PLANA GERENCIAL
97,3068,GTE RESPONSABILIDAD SOCIAL,2011-11-02,,PLANA GERENCIAL
97,3069,GTE DE EXPLORACIONES,2012-02-16,,PLANA GERENCIAL
97,3070,GTE COMERCIAL,2011-09-01,2011-10-19,PLANA GERENCIAL
97,3071,GTE GESTION TALENTO,2013-03-22,2015-09-01,PLANA GERENCIAL
97,528,GTE TECNOLOGIA INFORMACION,2015-03-12,,PLANA GERENCIAL
97,3072,GTE CORP DE RECURSOS MINERALES,2013-12-16,2015-04-30,PLANA GERENCIAL
97,3073,GERENTE DE GEOLOGIA,2010-04-14,2013-07-08,PLANA GERENCIAL
97,3074,GRTE SEGURIDAD Y MEDIO AMBIENT,2011-08-10,2012-03-23,PLANA GERENCIAL
97,3075,GTE OPERACIONES - PISCO,2011-09-01,2013-09-25,PLANA GERENCIAL
97,3075,GTE DE FUNDICIONES,2013-09-26,,PLANA GERENCIAL
97,3076,GTE ADMINISTRACION Y FINANZAS,2011-06-01,2013-09-25,PLANA GERENCIAL
97,3076,GTE DIRECTOR ADM Y FINANZAS,2013-09-26,2014-12-31,PLANA GERENCIAL
97,3077,GTE DESARROLLO DE NEGOCIOS,2014-04-15,,PLANA GERENCIAL
97,3078,GTE SEGURIDAD PATRIMONIAL,2014-01-06,,PLANA GERENCIAL
97,3047,GERENTE INGENIERIA Y PLANEAM.,2000-01-05,2002-03-26,PLANA GERENCIAL
97,3047,GTE. DE ING. Y PROYECTOS,2002-03-26,2007-04-23,PLANA GERENCIAL
97,3047,GERENTE ADJUNTO,2007-04-23,2010-09-30,PLANA GERENCIAL
97,1309,GTE SEGURIDAD Y SALUD OCUP,2013-10-30,2015-09-04,PLANA GERENCIAL
97,3079,GTE INGENIERIA Y PROYECTOS,2011-06-01,2015-07-24,PLANA GERENCIAL
97,1311,GRTE PROYECTOS MINA,2014-08-11,2015-11-06,PLANA GERENCIAL
97,2591,GTE ASUNTOS CORPORATIVOS,2013-09-02,2013-09-25,PLANA GERENCIAL
97,2591,GTE DIRECTOR ASUNTOS CORPORAT,2013-09-26,,PLANA GERENCIAL
97,3080,GTE DE COMERCIALIZACION,2012-02-07,2013-09-25,PLANA GERENCIAL
97,3080,GTE COMERCIAL,2013-09-26,,PLANA GERENCIAL
97,3081,"GTE SEGURIDAD, SALUD Y MED AMB",2012-10-15,2013-09-25,PLANA GERENCIAL
97,3081,GTE DE SEGURIDAD Y SALUD,2013-09-26,2013-10-30,PLANA GERENCIAL
97,3082,GTE OPERACIONES PUCAMARCA,2011-10-07,2013-09-25,PLANA GERENCIAL
97,3082,GTE UNIDAD PUCAMARCA,2013-09-26,,PLANA GERENCIAL
97,3083,GTE DIRECTOR DE PROYECTOS,2015-05-04,2017-03-03,PLANA GERENCIAL
97,3084,GERENTE DE UNIDAD SAN RAFAEL,2014-10-01,,PLANA GERENCIAL
97,3085,GERENTE OPERACIONES,2006-09-26,2013-08-19,PLANA GERENCIAL
97,3086,AUDITOR INTERNO,2011-07-01,2016-05-12,PLANA GERENCIAL
97,3086,GRTE DIRECTOR DE AUDITORIA,2016-05-12,,PLANA GERENCIAL
97,3087,GTE OPERACIONES SEDE PISCO,2013-11-20,,PLANA GERENCIAL
97,3013,GTE OPERACIONES PUCAMARCA,2013-10-21,,PLANA GERENCIAL
97,3088,GTE OPERACIONES SAN RAFAEL,2014-01-27,,PLANA GERENCIAL
97,3089,GTE RR. LL. Y ADM PERSONAL,2013-03-22,,PLANA GERENCIAL
97,3090,CONTROLLER,2015-03-02,,PLANA GERENCIAL
97,3091,GTE DE GESTION SOCIAL,2014-03-04,,PLANA GERENCIAL
97,3092,GTE CORP SERVICIOS TECNICOS,2014-04-08,,PLANA GERENCIAL
97,3093,GTE GEOLOGIA DE OPERACIONES,2013-07-08,,PLANA GERENCIAL
97,3094,REPRESENTANTE BURSATIL,2003-02-24,2003-02-24,PLANA GERENCIAL
97,3050,,2015-07-14,,REPRESENTANTE LEGAL
97,3058,,2015-07-14,,REPRESENTANTE LEGAL
97,3063,,2013-01-10,2015-12-30,REPRESENTANTE LEGAL
97,3046,,2015-07-14,,REPRESENTANTE LEGAL
97,3047,,2010-10-01,2013-01-10,REPRESENTANTE LEGAL
97,2591,,2015-07-14,,REPRESENTANTE LEGAL
98,3095,DIRECTOR,2002-04-03,2003-01-15,DIRECTORIO
98,3096,DIRECTOR,2001-04-04,2002-04-03,DIRECTORIO
98,3097,DIRECTOR,2002-04-03,2002-05-27,DIRECTORIO
98,3098,DIRECTOR,2002-07-24,2003-01-15,DIRECTORIO
98,3099,DIRECTOR,2000-01-20,2001-04-04,DIRECTORIO
98,2438,PRESIDENTE DEL DIRECTORIO,2001-04-04,2002-04-03,DIRECTORIO
99,76,DIRECTOR ALTERNO,2010-05-20,2014-03-28,DIRECTORIO
99,76,DIRECTOR ALTERNO,2010-05-20,2013-03-27,DIRECTORIO
99,3100,DIRECTOR,2014-03-28,,DIRECTORIO
99,3101,DIRECTOR,2008-12-12,2015-10-21,DIRECTORIO
99,3101,DIRECTOR ALTERNO,2015-10-21,,DIRECTORIO
99,3102,DIRECTOR ALTERNO,2009-11-19,2015-10-21,DIRECTORIO
99,3103,DIRECTOR ALTERNO,2015-10-21,,DIRECTORIO
99,3104,DIRECTOR,2009-11-19,2014-03-28,DIRECTORIO
99,2496,DIRECTOR,2015-03-19,,DIRECTORIO
99,2491,DIRECTOR ALTERNO,2009-11-19,2010-05-20,DIRECTORIO
99,2491,DIRECTOR,2014-03-28,2015-03-19,DIRECTORIO
99,2501,DIRECTOR,2008-12-12,2011-04-28,DIRECTORIO
99,2501,PRESIDENTE DEL DIRECTORIO,2011-04-28,,DIRECTORIO
99,3105,DIRECTOR,2013-03-27,,DIRECTORIO
99,636,DIRECTOR ALTERNO,2014-03-28,2015-10-21,DIRECTORIO
99,636,DIRECTOR,2015-10-21,,DIRECTORIO
99,2481,PRESIDENTE DEL DIRECTORIO,2008-12-12,2011-04-28,DIRECTORIO
99,2481,DIRECTOR,2011-04-28,2014-03-28,DIRECTORIO
99,2505,DIRECTOR ALTERNO,2010-05-20,2011-04-28,DIRECTORIO
99,2505,DIRECTOR,2011-04-28,2013-03-27,DIRECTORIO
99,2505,DIRECTOR ALTERNO,2013-03-27,,DIRECTORIO
99,3106,DIRECTOR,2008-12-12,,DIRECTORIO
99,3107,DIRECTOR ALTERNO,2009-11-19,2014-03-28,DIRECTORIO
99,2509,DIRECTOR,2009-11-19,2011-01-18,DIRECTORIO
99,3108,DIRECTOR ALTERNO,2009-11-19,2014-03-28,DIRECTORIO
99,3109,,2015-12-10,2016-10-31,GERENTE GENERAL
99,3110,GERENTE GENERAL,2008-12-12,2015-12-10,GERENTE GENERAL
99,3111,,2017-05-31,,GERENTE GENERAL
99,3112,GERENTE DE ADMINISTRACION,2010-08-04,2014-01-31,PLANA GERENCIAL
99,3110,,2008-12-12,2017-01-16,REPRESENTANTE LEGAL
99,3105,,2017-01-16,,REPRESENTANTE LEGAL
100,33,DIRECTOR,2002-06-20,2010-03-31,DIRECTORIO
100,33,DIRECTOR,2010-03-31,2013-03-27,DIRECTORIO
100,33,DIRECTOR,2013-03-27,,DIRECTORIO
100,42,DIRECTOR,2006-07-01,2010-03-31,DIRECTORIO
100,42,DIRECTOR,2010-03-31,2013-03-27,DIRECTORIO
100,42,DIRECTOR,2013-03-27,,DIRECTORIO
100,46,VICEPRESIDENTE DEL DIRECTORIO,2002-07-31,2010-03-31,DIRECTORIO
100,46,VICEPRESIDENTE DEL DIRECTORIO,2010-03-31,2013-03-27,DIRECTORIO
100,46,VICEPRESIDENTE DEL DIRECTORIO,2013-03-27,,DIRECTORIO
100,1925,DIRECTOR,2002-06-20,2010-03-31,DIRECTORIO
100,1925,DIRECTOR,2010-03-31,2013-03-27,DIRECTORIO
100,1925,DIRECTOR,2013-03-27,,DIRECTORIO
100,52,DIRECTOR,2002-06-20,2010-03-31,DIRECTORIO
100,52,DIRECTOR,2010-03-31,2013-03-27,DIRECTORIO
100,52,DIRECTOR,2013-03-27,,DIRECTORIO
100,54,VICEPRESIDENTE DEL DIRECTORIO,2002-06-20,2002-07-31,DIRECTORIO
100,54,PRESIDENTE DEL DIRECTORIO,2002-07-31,2010-03-31,DIRECTORIO
100,54,PRESIDENTE DEL DIRECTORIO,2010-03-31,2013-03-27,DIRECTORIO
100,54,PRESIDENTE DEL DIRECTORIO,2013-03-27,,DIRECTORIO
100,1012,PRESIDENTE DEL DIRECTORIO,2002-06-20,2002-07-31,DIRECTORIO
100,3113,GERENTE GENERAL,2014-01-01,,GERENTE GENERAL
100,36,GERENTE GENERAL,2006-07-01,2013-12-31,GERENTE GENERAL
100,42,GERENTE GENERAL,2002-06-20,2006-07-01,GERENTE GENERAL
100,3113,REPRESENTANTE BURSATIL,2003-02-04,2003-02-04,PLANA GERENCIAL
100,3114,GERENTE CENTRAL DE FINANZAS,2011-01-01,,PLANA GERENCIAL
100,3115,GERENTE DE FINANZAS,2011-01-01,,PLANA GERENCIAL
100,36,,2006-06-28,2015-12-16,REPRESENTANTE LEGAL
100,3116,,2002-06-20,2006-07-01,REPRESENTANTE LEGAL
100,3114,,2015-10-30,,REPRESENTANTE LEGAL
101,3117,,2017-01-01,,GERENTE GENERAL
101,255,GERENTE GENERAL,2009-10-28,2010-12-31,GERENTE GENERAL
101,3118,GERENTE GENERAL,2011-01-01,2016-12-31,GERENTE GENERAL
101,3117,GERENTE LEGAL,2009-10-28,2016-12-31,PLANA GERENCIAL
101,3119,GERENTE LEGAL,2017-01-01,,PLANA GERENCIAL
101,3120,VICEPRESIDENTE,2009-10-28,,PLANA GERENCIAL
101,3121,GERENTE COMERCIAL,2011-01-01,2014-06-12,PLANA GERENCIAL
101,3122,GERENTE GENERAL ADJUNTO,2009-10-28,2010-11-30,PLANA GERENCIAL
101,3123,GERENTE COMERCIAL,2014-06-12,,PLANA GERENCIAL
101,3118,GERENTE COMERCIAL,2009-10-28,2010-12-31,PLANA GERENCIAL
101,3124,PRESIDENTE,2009-10-28,,PLANA GERENCIAL
101,255,,2009-10-28,2010-12-31,REPRESENTANTE LEGAL
101,3125,,2009-10-28,2011-11-26,REPRESENTANTE LEGAL
101,3122,,2009-10-28,2010-11-30,REPRESENTANTE LEGAL
101,3118,,2011-01-01,2016-12-31,REPRESENTANTE LEGAL
102,3126,DIRECTOR,2005-06-07,2008-03-27,DIRECTORIO
102,3127,DIRECTOR,2008-03-28,2011-03-31,DIRECTORIO
102,3127,DIRECTOR,2011-03-31,2012-08-09,DIRECTORIO
102,3128,DIRECTOR,2012-08-09,2017-04-04,DIRECTORIO
102,3128,DIRECTOR,2017-04-04,,DIRECTORIO
102,3129,DIRECTOR,2005-06-07,2008-03-27,DIRECTORIO
102,3129,DIRECTOR,2008-03-28,2011-03-31,DIRECTORIO
102,3129,DIRECTOR,2011-03-31,2012-08-09,DIRECTORIO
102,3130,PRESIDENTE DEL DIRECTORIO,2005-06-07,2008-03-27,DIRECTORIO
102,3130,DIRECTOR,2008-03-28,2011-03-31,DIRECTORIO
102,3130,DIRECTOR,2011-03-31,2012-08-09,DIRECTORIO
102,3131,DIRECTOR,2012-08-09,2017-04-04,DIRECTORIO
102,3131,PRESIDENTE DEL DIRECTORIO,2017-04-04,,DIRECTORIO
102,3132,DIRECTOR,2016-04-13,2017-04-04,DIRECTORIO
102,3132,VICEPRESIDENTE DEL DIRECTORIO,2017-04-04,,DIRECTORIO
102,3133,DIRECTOR,2005-06-07,2008-03-27,DIRECTORIO
102,3133,DIRECTOR,2008-03-28,2011-03-31,DIRECTORIO
102,3134,DIRECTOR,2005-06-07,2008-03-27,DIRECTORIO
102,3134,DIRECTOR,2008-03-28,2011-03-31,DIRECTORIO
102,3134,DIRECTOR,2011-03-31,2012-08-09,DIRECTORIO
102,3135,DIRECTOR,2011-03-31,2012-08-09,DIRECTORIO
102,3136,DIRECTOR,2005-06-07,2008-03-27,DIRECTORIO
102,3136,DIRECTOR,2008-03-28,2011-03-31,DIRECTORIO
102,3137,DIRECTOR,2012-08-09,2016-04-13,DIRECTORIO
102,3126,GERENTE GENERAL,2005-06-07,2008-03-04,GERENTE GENERAL
102,3127,GERENTE GENERAL,2008-03-05,2011-07-18,GERENTE GENERAL
102,3131,GERENTE GENERAL,2011-07-18,,GERENTE GENERAL
102,3138,GERENTE EJECUTIVO,2008-03-05,2008-03-05,PLANA GERENCIAL
102,3139,GERENTE DE RRHH,2005-06-07,2005-06-17,PLANA GERENCIAL
102,3139,GERENTE DE RRHH,2006-01-05,2006-03-03,PLANA GERENCIAL
102,3140,GERENTE DE ADMINISTRACION,2005-06-07,2005-06-17,PLANA GERENCIAL
102,3140,GERENTE DE ADMINISTRACION,2006-01-05,2006-03-03,PLANA GERENCIAL
102,3141,GERENTE DE LEGALES,2005-06-07,2005-06-17,PLANA GERENCIAL
102,3141,GERENTE LEGAL,2006-01-05,2006-03-03,PLANA GERENCIAL
102,3142,GERENTE DE EXPLORACION,2005-06-07,2005-06-17,PLANA GERENCIAL
102,3142,GERENTE DE EXPLORACION,2006-01-05,2006-03-03,PLANA GERENCIAL
102,3143,REPRESENTANTE BURSATIL,2006-02-14,2006-02-14,PLANA GERENCIAL
102,3144,GERENTE OPERACIONES,2005-06-07,2005-06-17,PLANA GERENCIAL
102,3144,GERENTE DE OPERACIONES,2006-01-05,2006-03-03,PLANA GERENCIAL
102,3126,,2005-06-07,2008-03-05,REPRESENTANTE LEGAL
102,3128,,2012-05-09,,REPRESENTANTE LEGAL
102,3145,,2008-03-01,2012-05-09,REPRESENTANTE LEGAL
102,3143,,2006-02-14,2008-02-29,REPRESENTANTE LEGAL
102,3146,,2012-07-30,2013-01-23,REPRESENTANTE LEGAL
103,3127,DIRECTOR,2008-03-28,2011-03-31,DIRECTORIO
103,3127,DIRECTOR,2011-03-31,2012-08-09,DIRECTORIO
103,3128,DIRECTOR,2012-08-09,,DIRECTORIO
103,3129,DIRECTOR,2008-03-28,2011-03-31,DIRECTORIO
103,3129,DIRECTOR,2011-03-31,2012-08-09,DIRECTORIO
103,3130,PRESIDENTE DEL DIRECTORIO,2008-03-28,2011-03-31,DIRECTORIO
103,3130,PRESIDENTE DEL DIRECTORIO,2011-03-31,2012-08-09,DIRECTORIO
103,3131,DIRECTOR,2012-08-09,,DIRECTORIO
103,3132,DIRECTOR,2016-04-13,,DIRECTORIO
103,3133,DIRECTOR,2008-03-28,2011-03-31,DIRECTORIO
103,3134,DIRECTOR,2008-03-28,2011-03-31,DIRECTORIO
103,3134,DIRECTOR,2011-03-31,2012-08-09,DIRECTORIO
103,3135,DIRECTOR,2011-03-31,2012-08-09,DIRECTORIO
103,3136,DIRECTOR,2008-03-28,2011-03-31,DIRECTORIO
103,3137,DIRECTOR,2012-08-09,2016-04-13,DIRECTORIO
103,3127,GERENTE GENERAL,2008-03-05,2011-07-18,GERENTE GENERAL
103,3131,GERENTE GENERAL,2011-07-18,,GERENTE GENERAL
103,3139,GERENTE DE RRHH,2005-06-07,2005-06-17,PLANA GERENCIAL
103,3139,GERENTE DE RRHH,2006-01-05,2006-03-03,PLANA GERENCIAL
103,3140,GERENTE DE ADMINISTRACION,2005-06-07,2005-06-17,PLANA GERENCIAL
103,3140,GERENTE DE ADMINISTRACION,2006-01-05,2006-03-03,PLANA GERENCIAL
103,3141,GERENTE DE LEGALES,2005-06-07,2005-06-17,PLANA GERENCIAL
103,3141,OTRGERENTE LEGAL,2006-01-05,2006-03-03,PLANA GERENCIAL
103,3142,GERENTE DE EXPLORACION,2005-06-07,2005-06-17,PLANA GERENCIAL
103,3142,GERENTE DE EXPLORACION,2006-01-05,2006-03-03,PLANA GERENCIAL
103,3144,GERENTE OPERACIONES,2005-06-07,2005-06-17,PLANA GERENCIAL
103,3144,GERENTE DE OPERACIONES,2006-01-05,2006-03-03,PLANA GERENCIAL
103,3126,,2005-06-07,2008-03-05,REPRESENTANTE LEGAL
